E[1] [eV],Re(eps)_f_FzB_4,Re(eps)_f_FzB_5,Re(eps)_f_FzB_6,Re(eps)_f_FzB_7,Re(eps)_f_FzB_8,Re(eps)_f_FzB_9
8.007999,1.26798600,1.00703200,1.00549000,1.00450200,1.00275500,1.00082900
8.009999,1.26802300,1.00703200,1.00549000,1.00450300,1.00275500,1.00082900
8.012000,1.26806100,1.00703200,1.00549100,1.00450300,1.00275500,1.00082900
8.014000,1.26809900,1.00703200,1.00549100,1.00450300,1.00275500,1.00082900
8.016000,1.26813700,1.00703300,1.00549100,1.00450300,1.00275600,1.00082900
8.018000,1.26817500,1.00703300,1.00549100,1.00450300,1.00275600,1.00082900
8.020000,1.26821300,1.00703300,1.00549100,1.00450300,1.00275600,1.00082900
8.021999,1.26825000,1.00703300,1.00549100,1.00450300,1.00275600,1.00082900
8.023999,1.26828800,1.00703300,1.00549200,1.00450300,1.00275600,1.00082900
8.025999,1.26832600,1.00703400,1.00549200,1.00450400,1.00275600,1.00082900
8.027999,1.26836400,1.00703400,1.00549200,1.00450400,1.00275600,1.00082900
8.029999,1.26840200,1.00703400,1.00549200,1.00450400,1.00275600,1.00082900
8.032000,1.26844000,1.00703400,1.00549200,1.00450400,1.00275600,1.00082900
8.033999,1.26847800,1.00703500,1.00549200,1.00450400,1.00275600,1.00082900
8.035999,1.26851600,1.00703500,1.00549300,1.00450400,1.00275600,1.00082900
8.037999,1.26855300,1.00703500,1.00549300,1.00450400,1.00275600,1.00082900
8.039999,1.26859100,1.00703500,1.00549300,1.00450400,1.00275600,1.00082900
8.042000,1.26862900,1.00703500,1.00549300,1.00450500,1.00275700,1.00082900
8.044000,1.26866700,1.00703600,1.00549300,1.00450500,1.00275700,1.00082900
8.046000,1.26870500,1.00703600,1.00549300,1.00450500,1.00275700,1.00082900
8.047999,1.26874300,1.00703600,1.00549400,1.00450500,1.00275700,1.00082900
8.049999,1.26878100,1.00703600,1.00549400,1.00450500,1.00275700,1.00082900
8.052000,1.26881900,1.00703700,1.00549400,1.00450500,1.00275700,1.00082900
8.054000,1.26885700,1.00703700,1.00549400,1.00450500,1.00275700,1.00082900
8.056000,1.26889500,1.00703700,1.00549400,1.00450600,1.00275700,1.00082900
8.058000,1.26893400,1.00703700,1.00549400,1.00450600,1.00275700,1.00082900
8.059999,1.26897200,1.00703700,1.00549400,1.00450600,1.00275700,1.00082900
8.061999,1.26901000,1.00703800,1.00549500,1.00450600,1.00275700,1.00082900
8.063999,1.26904800,1.00703800,1.00549500,1.00450600,1.00275700,1.00082900
8.065999,1.26908600,1.00703800,1.00549500,1.00450600,1.00275700,1.00082900
8.067999,1.26912400,1.00703800,1.00549500,1.00450600,1.00275800,1.00082900
8.069999,1.26916200,1.00703900,1.00549500,1.00450600,1.00275800,1.00082900
8.072000,1.26920000,1.00703900,1.00549600,1.00450700,1.00275800,1.00082900
8.073999,1.26923800,1.00703900,1.00549600,1.00450700,1.00275800,1.00082900
8.075999,1.26927600,1.00703900,1.00549600,1.00450700,1.00275800,1.00082900
8.077999,1.26931500,1.00703900,1.00549600,1.00450700,1.00275800,1.00082900
8.080000,1.26935300,1.00704000,1.00549600,1.00450700,1.00275800,1.00082900
8.082000,1.26939100,1.00704000,1.00549600,1.00450700,1.00275800,1.00082900
8.084000,1.26942900,1.00704000,1.00549700,1.00450700,1.00275800,1.00082900
8.085999,1.26946700,1.00704000,1.00549700,1.00450800,1.00275800,1.00082900
8.087999,1.26950600,1.00704100,1.00549700,1.00450800,1.00275800,1.00082900
8.090000,1.26954400,1.00704100,1.00549700,1.00450800,1.00275800,1.00082900
8.092000,1.26958200,1.00704100,1.00549700,1.00450800,1.00275900,1.00082900
8.094000,1.26962000,1.00704100,1.00549700,1.00450800,1.00275900,1.00083000
8.096000,1.26965900,1.00704100,1.00549700,1.00450800,1.00275900,1.00083000
8.098000,1.26969700,1.00704200,1.00549800,1.00450800,1.00275900,1.00083000
8.099999,1.26973500,1.00704200,1.00549800,1.00450800,1.00275900,1.00083000
8.101999,1.26977400,1.00704200,1.00549800,1.00450900,1.00275900,1.00083000
8.103999,1.26981200,1.00704200,1.00549800,1.00450900,1.00275900,1.00083000
8.105999,1.26985000,1.00704300,1.00549800,1.00450900,1.00275900,1.00083000
8.107999,1.26988900,1.00704300,1.00549900,1.00450900,1.00275900,1.00083000
8.110000,1.26992700,1.00704300,1.00549900,1.00450900,1.00275900,1.00083000
8.112000,1.26996500,1.00704300,1.00549900,1.00450900,1.00275900,1.00083000
8.113999,1.27000400,1.00704300,1.00549900,1.00450900,1.00275900,1.00083000
8.115999,1.27004200,1.00704400,1.00549900,1.00450900,1.00275900,1.00083000
8.117999,1.27008100,1.00704400,1.00549900,1.00451000,1.00275900,1.00083000
8.120000,1.27011900,1.00704400,1.00549900,1.00451000,1.00276000,1.00083000
8.122000,1.27015700,1.00704400,1.00550000,1.00451000,1.00276000,1.00083000
8.124000,1.27019600,1.00704500,1.00550000,1.00451000,1.00276000,1.00083000
8.125999,1.27023400,1.00704500,1.00550000,1.00451000,1.00276000,1.00083000
8.127999,1.27027300,1.00704500,1.00550000,1.00451000,1.00276000,1.00083000
8.130000,1.27031100,1.00704500,1.00550000,1.00451000,1.00276000,1.00083000
8.132000,1.27035000,1.00704500,1.00550000,1.00451100,1.00276000,1.00083000
8.134000,1.27038800,1.00704600,1.00550100,1.00451100,1.00276000,1.00083000
8.136000,1.27042700,1.00704600,1.00550100,1.00451100,1.00276000,1.00083000
8.137999,1.27046500,1.00704600,1.00550100,1.00451100,1.00276000,1.00083000
8.139999,1.27050400,1.00704600,1.00550100,1.00451100,1.00276000,1.00083000
8.141999,1.27054200,1.00704600,1.00550100,1.00451100,1.00276000,1.00083000
8.143999,1.27058100,1.00704700,1.00550200,1.00451100,1.00276100,1.00083000
8.145999,1.27062000,1.00704700,1.00550200,1.00451100,1.00276100,1.00083000
8.147999,1.27065800,1.00704700,1.00550200,1.00451200,1.00276100,1.00083000
8.150000,1.27069700,1.00704700,1.00550200,1.00451200,1.00276100,1.00083000
8.151999,1.27073500,1.00704800,1.00550200,1.00451200,1.00276100,1.00083000
8.153999,1.27077400,1.00704800,1.00550200,1.00451200,1.00276100,1.00083000
8.155999,1.27081300,1.00704800,1.00550200,1.00451200,1.00276100,1.00083000
8.158000,1.27085100,1.00704800,1.00550300,1.00451200,1.00276100,1.00083000
8.160000,1.27089000,1.00704800,1.00550300,1.00451200,1.00276100,1.00083000
8.162000,1.27092900,1.00704900,1.00550300,1.00451300,1.00276100,1.00083000
8.164000,1.27096700,1.00704900,1.00550300,1.00451300,1.00276100,1.00083000
8.165999,1.27100600,1.00704900,1.00550300,1.00451300,1.00276100,1.00083000
8.168000,1.27104500,1.00704900,1.00550300,1.00451300,1.00276100,1.00083000
8.170000,1.27108300,1.00705000,1.00550400,1.00451300,1.00276100,1.00083000
8.171999,1.27112200,1.00705000,1.00550400,1.00451300,1.00276200,1.00083000
8.173999,1.27116100,1.00705000,1.00550400,1.00451300,1.00276200,1.00083000
8.175999,1.27120000,1.00705000,1.00550400,1.00451400,1.00276200,1.00083000
8.177999,1.27123800,1.00705100,1.00550400,1.00451400,1.00276200,1.00083000
8.179999,1.27127700,1.00705100,1.00550400,1.00451400,1.00276200,1.00083000
8.181999,1.27131600,1.00705100,1.00550500,1.00451400,1.00276200,1.00083100
8.183999,1.27135500,1.00705100,1.00550500,1.00451400,1.00276200,1.00083100
8.185999,1.27139300,1.00705100,1.00550500,1.00451400,1.00276200,1.00083100
8.188000,1.27143200,1.00705200,1.00550500,1.00451400,1.00276200,1.00083100
8.190000,1.27147100,1.00705200,1.00550500,1.00451400,1.00276200,1.00083100
8.191999,1.27151000,1.00705200,1.00550500,1.00451500,1.00276200,1.00083100
8.193999,1.27154900,1.00705200,1.00550600,1.00451500,1.00276200,1.00083100
8.195999,1.27158800,1.00705200,1.00550600,1.00451500,1.00276300,1.00083100
8.198000,1.27162700,1.00705300,1.00550600,1.00451500,1.00276300,1.00083100
8.200000,1.27166600,1.00705300,1.00550600,1.00451500,1.00276300,1.00083100
8.202000,1.27170400,1.00705300,1.00550600,1.00451500,1.00276300,1.00083100
8.204000,1.27174300,1.00705300,1.00550600,1.00451500,1.00276300,1.00083100
8.205999,1.27178200,1.00705400,1.00550700,1.00451500,1.00276300,1.00083100
8.207999,1.27182100,1.00705400,1.00550700,1.00451600,1.00276300,1.00083100
8.209999,1.27186000,1.00705400,1.00550700,1.00451600,1.00276300,1.00083100
8.211999,1.27189900,1.00705400,1.00550700,1.00451600,1.00276300,1.00083100
8.213999,1.27193800,1.00705400,1.00550700,1.00451600,1.00276300,1.00083100
8.215999,1.27197700,1.00705500,1.00550700,1.00451600,1.00276300,1.00083100
8.217999,1.27201600,1.00705500,1.00550800,1.00451600,1.00276300,1.00083100
8.219999,1.27205500,1.00705500,1.00550800,1.00451600,1.00276400,1.00083100
8.221999,1.27209400,1.00705500,1.00550800,1.00451600,1.00276400,1.00083100
8.223999,1.27213300,1.00705600,1.00550800,1.00451700,1.00276400,1.00083100
8.225999,1.27217200,1.00705600,1.00550800,1.00451700,1.00276400,1.00083100
8.228000,1.27221100,1.00705600,1.00550800,1.00451700,1.00276400,1.00083100
8.230000,1.27225000,1.00705600,1.00550900,1.00451700,1.00276400,1.00083100
8.231999,1.27229000,1.00705600,1.00550900,1.00451700,1.00276400,1.00083100
8.233999,1.27232900,1.00705700,1.00550900,1.00451700,1.00276400,1.00083100
8.236000,1.27236800,1.00705700,1.00550900,1.00451700,1.00276400,1.00083100
8.238000,1.27240700,1.00705700,1.00550900,1.00451800,1.00276400,1.00083100
8.240000,1.27244600,1.00705700,1.00550900,1.00451800,1.00276400,1.00083100
8.242000,1.27248500,1.00705800,1.00550900,1.00451800,1.00276400,1.00083100
8.243999,1.27252400,1.00705800,1.00551000,1.00451800,1.00276400,1.00083100
8.245999,1.27256300,1.00705800,1.00551000,1.00451800,1.00276400,1.00083100
8.247999,1.27260300,1.00705800,1.00551000,1.00451800,1.00276500,1.00083100
8.249999,1.27264200,1.00705900,1.00551000,1.00451800,1.00276500,1.00083100
8.251999,1.27268100,1.00705900,1.00551000,1.00451900,1.00276500,1.00083100
8.253999,1.27272000,1.00705900,1.00551100,1.00451900,1.00276500,1.00083100
8.256000,1.27276000,1.00705900,1.00551100,1.00451900,1.00276500,1.00083100
8.257999,1.27279900,1.00705900,1.00551100,1.00451900,1.00276500,1.00083100
8.259999,1.27283800,1.00706000,1.00551100,1.00451900,1.00276500,1.00083100
8.261999,1.27287700,1.00706000,1.00551100,1.00451900,1.00276500,1.00083100
8.263999,1.27291700,1.00706000,1.00551100,1.00451900,1.00276500,1.00083100
8.266000,1.27295600,1.00706000,1.00551200,1.00451900,1.00276500,1.00083100
8.268000,1.27299500,1.00706000,1.00551200,1.00452000,1.00276500,1.00083100
8.270000,1.27303500,1.00706100,1.00551200,1.00452000,1.00276500,1.00083100
8.271999,1.27307400,1.00706100,1.00551200,1.00452000,1.00276600,1.00083100
8.273999,1.27311300,1.00706100,1.00551200,1.00452000,1.00276600,1.00083100
8.276000,1.27315300,1.00706100,1.00551200,1.00452000,1.00276600,1.00083100
8.278000,1.27319200,1.00706200,1.00551200,1.00452000,1.00276600,1.00083200
8.280000,1.27323100,1.00706200,1.00551300,1.00452000,1.00276600,1.00083200
8.282000,1.27327100,1.00706200,1.00551300,1.00452100,1.00276600,1.00083200
8.283999,1.27331000,1.00706200,1.00551300,1.00452100,1.00276600,1.00083200
8.285999,1.27335000,1.00706200,1.00551300,1.00452100,1.00276600,1.00083200
8.287999,1.27338900,1.00706300,1.00551300,1.00452100,1.00276600,1.00083200
8.289999,1.27342800,1.00706300,1.00551400,1.00452100,1.00276600,1.00083200
8.291999,1.27346800,1.00706300,1.00551400,1.00452100,1.00276600,1.00083200
8.293999,1.27350700,1.00706300,1.00551400,1.00452100,1.00276600,1.00083200
8.296000,1.27354700,1.00706400,1.00551400,1.00452100,1.00276600,1.00083200
8.297999,1.27358600,1.00706400,1.00551400,1.00452100,1.00276600,1.00083200
8.299999,1.27362600,1.00706400,1.00551400,1.00452200,1.00276700,1.00083200
8.301999,1.27366500,1.00706400,1.00551500,1.00452200,1.00276700,1.00083200
8.303999,1.27370500,1.00706400,1.00551500,1.00452200,1.00276700,1.00083200
8.306000,1.27374400,1.00706500,1.00551500,1.00452200,1.00276700,1.00083200
8.308000,1.27378400,1.00706500,1.00551500,1.00452200,1.00276700,1.00083200
8.309999,1.27382400,1.00706500,1.00551500,1.00452200,1.00276700,1.00083200
8.311999,1.27386300,1.00706500,1.00551500,1.00452200,1.00276700,1.00083200
8.314000,1.27390300,1.00706600,1.00551600,1.00452300,1.00276700,1.00083200
8.316000,1.27394200,1.00706600,1.00551600,1.00452300,1.00276700,1.00083200
8.318000,1.27398200,1.00706600,1.00551600,1.00452300,1.00276700,1.00083200
8.320000,1.27402200,1.00706600,1.00551600,1.00452300,1.00276700,1.00083200
8.322000,1.27406100,1.00706600,1.00551600,1.00452300,1.00276700,1.00083200
8.323999,1.27410100,1.00706700,1.00551600,1.00452300,1.00276800,1.00083200
8.325999,1.27414100,1.00706700,1.00551700,1.00452300,1.00276800,1.00083200
8.327999,1.27418000,1.00706700,1.00551700,1.00452400,1.00276800,1.00083200
8.329999,1.27422000,1.00706700,1.00551700,1.00452400,1.00276800,1.00083200
8.331999,1.27426000,1.00706800,1.00551700,1.00452400,1.00276800,1.00083200
8.334000,1.27429900,1.00706800,1.00551700,1.00452400,1.00276800,1.00083200
8.335999,1.27433900,1.00706800,1.00551700,1.00452400,1.00276800,1.00083200
8.337999,1.27437900,1.00706800,1.00551700,1.00452400,1.00276800,1.00083200
8.339999,1.27441900,1.00706800,1.00551800,1.00452400,1.00276800,1.00083200
8.341999,1.27445800,1.00706900,1.00551800,1.00452400,1.00276800,1.00083200
8.344000,1.27449800,1.00706900,1.00551800,1.00452500,1.00276800,1.00083200
8.346000,1.27453800,1.00706900,1.00551800,1.00452500,1.00276800,1.00083200
8.348000,1.27457800,1.00706900,1.00551800,1.00452500,1.00276900,1.00083200
8.349999,1.27461800,1.00707000,1.00551900,1.00452500,1.00276900,1.00083200
8.351999,1.27465700,1.00707000,1.00551900,1.00452500,1.00276900,1.00083200
8.354000,1.27469700,1.00707000,1.00551900,1.00452500,1.00276900,1.00083200
8.356000,1.27473700,1.00707000,1.00551900,1.00452500,1.00276900,1.00083200
8.358000,1.27477700,1.00707000,1.00551900,1.00452600,1.00276900,1.00083200
8.360000,1.27481700,1.00707100,1.00551900,1.00452600,1.00276900,1.00083200
8.361999,1.27485700,1.00707100,1.00552000,1.00452600,1.00276900,1.00083200
8.363999,1.27489700,1.00707100,1.00552000,1.00452600,1.00276900,1.00083200
8.365999,1.27493700,1.00707100,1.00552000,1.00452600,1.00276900,1.00083300
8.367999,1.27497600,1.00707100,1.00552000,1.00452600,1.00276900,1.00083300
8.369999,1.27501700,1.00707200,1.00552000,1.00452600,1.00276900,1.00083300
8.371999,1.27505600,1.00707200,1.00552000,1.00452600,1.00276900,1.00083300
8.374000,1.27509600,1.00707200,1.00552000,1.00452700,1.00276900,1.00083300
8.375999,1.27513600,1.00707200,1.00552100,1.00452700,1.00277000,1.00083300
8.377999,1.27517600,1.00707300,1.00552100,1.00452700,1.00277000,1.00083300
8.379999,1.27521600,1.00707300,1.00552100,1.00452700,1.00277000,1.00083300
8.382000,1.27525600,1.00707300,1.00552100,1.00452700,1.00277000,1.00083300
8.384000,1.27529600,1.00707300,1.00552100,1.00452700,1.00277000,1.00083300
8.386000,1.27533700,1.00707400,1.00552200,1.00452700,1.00277000,1.00083300
8.388000,1.27537700,1.00707400,1.00552200,1.00452800,1.00277000,1.00083300
8.389999,1.27541700,1.00707400,1.00552200,1.00452800,1.00277000,1.00083300
8.392000,1.27545700,1.00707400,1.00552200,1.00452800,1.00277000,1.00083300
8.394000,1.27549700,1.00707400,1.00552200,1.00452800,1.00277000,1.00083300
8.396000,1.27553700,1.00707500,1.00552200,1.00452800,1.00277000,1.00083300
8.397999,1.27557700,1.00707500,1.00552200,1.00452800,1.00277000,1.00083300
8.399999,1.27561700,1.00707500,1.00552300,1.00452800,1.00277100,1.00083300
8.401999,1.27565700,1.00707500,1.00552300,1.00452800,1.00277100,1.00083300
8.403999,1.27569700,1.00707600,1.00552300,1.00452900,1.00277100,1.00083300
8.405999,1.27573800,1.00707600,1.00552300,1.00452900,1.00277100,1.00083300
8.407999,1.27577800,1.00707600,1.00552300,1.00452900,1.00277100,1.00083300
8.409999,1.27581800,1.00707600,1.00552300,1.00452900,1.00277100,1.00083300
8.412000,1.27585800,1.00707700,1.00552400,1.00452900,1.00277100,1.00083300
8.414000,1.27589800,1.00707700,1.00552400,1.00452900,1.00277100,1.00083300
8.415999,1.27593900,1.00707700,1.00552400,1.00452900,1.00277100,1.00083300
8.417999,1.27597900,1.00707700,1.00552400,1.00452900,1.00277100,1.00083300
8.419999,1.27601900,1.00707700,1.00552400,1.00453000,1.00277100,1.00083300
8.422000,1.27606000,1.00707800,1.00552500,1.00453000,1.00277100,1.00083300
8.424000,1.27610000,1.00707800,1.00552500,1.00453000,1.00277100,1.00083300
8.426000,1.27614000,1.00707800,1.00552500,1.00453000,1.00277100,1.00083300
8.427999,1.27618000,1.00707800,1.00552500,1.00453000,1.00277200,1.00083300
8.429999,1.27622100,1.00707800,1.00552500,1.00453000,1.00277200,1.00083300
8.432000,1.27626100,1.00707900,1.00552500,1.00453000,1.00277200,1.00083300
8.433999,1.27630100,1.00707900,1.00552500,1.00453100,1.00277200,1.00083300
8.435999,1.27634200,1.00707900,1.00552600,1.00453100,1.00277200,1.00083300
8.437999,1.27638200,1.00707900,1.00552600,1.00453100,1.00277200,1.00083300
8.439999,1.27642300,1.00708000,1.00552600,1.00453100,1.00277200,1.00083300
8.441999,1.27646300,1.00708000,1.00552600,1.00453100,1.00277200,1.00083300
8.443999,1.27650300,1.00708000,1.00552600,1.00453100,1.00277200,1.00083300
8.445999,1.27654400,1.00708000,1.00552700,1.00453100,1.00277200,1.00083300
8.447999,1.27658400,1.00708000,1.00552700,1.00453200,1.00277200,1.00083300
8.449999,1.27662500,1.00708100,1.00552700,1.00453200,1.00277200,1.00083300
8.452000,1.27666500,1.00708100,1.00552700,1.00453200,1.00277300,1.00083400
8.454000,1.27670600,1.00708100,1.00552700,1.00453200,1.00277300,1.00083400
8.455999,1.27674600,1.00708100,1.00552700,1.00453200,1.00277300,1.00083400
8.457999,1.27678700,1.00708200,1.00552700,1.00453200,1.00277300,1.00083400
8.460000,1.27682700,1.00708200,1.00552800,1.00453200,1.00277300,1.00083400
8.462000,1.27686800,1.00708200,1.00552800,1.00453200,1.00277300,1.00083400
8.464000,1.27690800,1.00708200,1.00552800,1.00453300,1.00277300,1.00083400
8.466000,1.27694900,1.00708200,1.00552800,1.00453300,1.00277300,1.00083400
8.467999,1.27698900,1.00708300,1.00552800,1.00453300,1.00277300,1.00083400
8.469999,1.27703000,1.00708300,1.00552800,1.00453300,1.00277300,1.00083400
8.471999,1.27707100,1.00708300,1.00552900,1.00453300,1.00277300,1.00083400
8.473999,1.27711100,1.00708300,1.00552900,1.00453300,1.00277300,1.00083400
8.475999,1.27715200,1.00708400,1.00552900,1.00453300,1.00277400,1.00083400
8.477999,1.27719200,1.00708400,1.00552900,1.00453400,1.00277400,1.00083400
8.480000,1.27723300,1.00708400,1.00552900,1.00453400,1.00277400,1.00083400
8.481999,1.27727400,1.00708400,1.00553000,1.00453400,1.00277400,1.00083400
8.483999,1.27731400,1.00708400,1.00553000,1.00453400,1.00277400,1.00083400
8.485999,1.27735500,1.00708500,1.00553000,1.00453400,1.00277400,1.00083400
8.487999,1.27739600,1.00708500,1.00553000,1.00453400,1.00277400,1.00083400
8.490000,1.27743600,1.00708500,1.00553000,1.00453400,1.00277400,1.00083400
8.492000,1.27747700,1.00708500,1.00553000,1.00453400,1.00277400,1.00083400
8.493999,1.27751800,1.00708600,1.00553000,1.00453500,1.00277400,1.00083400
8.495999,1.27755900,1.00708600,1.00553100,1.00453500,1.00277400,1.00083400
8.497999,1.27759900,1.00708600,1.00553100,1.00453500,1.00277400,1.00083400
8.500000,1.27764000,1.00708600,1.00553100,1.00453500,1.00277400,1.00083400
8.502000,1.27768100,1.00708700,1.00553100,1.00453500,1.00277500,1.00083400
8.504000,1.27772200,1.00708700,1.00553100,1.00453500,1.00277500,1.00083400
8.506000,1.27776300,1.00708700,1.00553100,1.00453500,1.00277500,1.00083400
8.507999,1.27780300,1.00708700,1.00553200,1.00453600,1.00277500,1.00083400
8.509999,1.27784400,1.00708700,1.00553200,1.00453600,1.00277500,1.00083400
8.511999,1.27788500,1.00708800,1.00553200,1.00453600,1.00277500,1.00083400
8.513999,1.27792600,1.00708800,1.00553200,1.00453600,1.00277500,1.00083400
