E[1] [eV],Re(eps)_nbnd_10,Re(eps)_nbnd_20,Re(eps)_nbnd_30,Re(eps)_nbnd_40,Re(eps)_nbnd_50,Re(eps)_nbnd_60,Re(eps)_nbnd_70,Re(eps)_nbnd_80
5.394000,1.00690800,1.01018800,1.01146600,1.01187500,1.01211500,1.01225700,1.01234800,1.01239400
5.395999,1.00690900,1.01018800,1.01146600,1.01187500,1.01211500,1.01225800,1.01234900,1.01239500
5.397999,1.00690900,1.01018800,1.01146700,1.01187600,1.01211600,1.01225800,1.01234900,1.01239500
5.400000,1.00690900,1.01018800,1.01146700,1.01187600,1.01211600,1.01225800,1.01234900,1.01239500
5.401999,1.00690900,1.01018900,1.01146700,1.01187600,1.01211600,1.01225900,1.01235000,1.01239600
5.404000,1.00690900,1.01018900,1.01146800,1.01187700,1.01211700,1.01225900,1.01235000,1.01239600
5.406000,1.00691000,1.01018900,1.01146800,1.01187700,1.01211700,1.01225900,1.01235000,1.01239600
5.408000,1.00691000,1.01019000,1.01146800,1.01187700,1.01211800,1.01226000,1.01235100,1.01239700
5.410000,1.00691000,1.01019000,1.01146900,1.01187800,1.01211800,1.01226000,1.01235100,1.01239700
5.412000,1.00691000,1.01019000,1.01146900,1.01187800,1.01211800,1.01226000,1.01235100,1.01239700
5.414000,1.00691000,1.01019000,1.01146900,1.01187800,1.01211800,1.01226100,1.01235200,1.01239800
5.415999,1.00691100,1.01019100,1.01147000,1.01187900,1.01211900,1.01226100,1.01235200,1.01239800
5.417999,1.00691100,1.01019100,1.01147000,1.01187900,1.01211900,1.01226100,1.01235200,1.01239800
5.420000,1.00691100,1.01019100,1.01147000,1.01187900,1.01211900,1.01226200,1.01235300,1.01239800
5.421999,1.00691100,1.01019200,1.01147100,1.01188000,1.01212000,1.01226200,1.01235300,1.01239900
5.424000,1.00691200,1.01019200,1.01147100,1.01188000,1.01212000,1.01226200,1.01235300,1.01239900
5.426000,1.00691200,1.01019200,1.01147100,1.01188000,1.01212000,1.01226300,1.01235400,1.01240000
5.427999,1.00691200,1.01019300,1.01147200,1.01188100,1.01212100,1.01226300,1.01235400,1.01240000
5.430000,1.00691200,1.01019300,1.01147200,1.01188100,1.01212100,1.01226300,1.01235400,1.01240000
5.432000,1.00691200,1.01019300,1.01147200,1.01188100,1.01212100,1.01226400,1.01235500,1.01240100
5.434000,1.00691300,1.01019300,1.01147200,1.01188200,1.01212200,1.01226400,1.01235500,1.01240100
5.435999,1.00691300,1.01019400,1.01147300,1.01188200,1.01212200,1.01226400,1.01235500,1.01240100
5.438000,1.00691300,1.01019400,1.01147300,1.01188200,1.01212300,1.01226500,1.01235600,1.01240200
5.440000,1.00691300,1.01019400,1.01147300,1.01188300,1.01212300,1.01226500,1.01235600,1.01240200
5.441999,1.00691300,1.01019500,1.01147400,1.01188300,1.01212300,1.01226500,1.01235600,1.01240200
5.444000,1.00691400,1.01019500,1.01147400,1.01188300,1.01212300,1.01226600,1.01235700,1.01240300
5.446000,1.00691400,1.01019500,1.01147400,1.01188400,1.01212400,1.01226600,1.01235700,1.01240300
5.448000,1.00691400,1.01019500,1.01147500,1.01188400,1.01212400,1.01226700,1.01235700,1.01240300
5.450000,1.00691400,1.01019600,1.01147500,1.01188400,1.01212400,1.01226700,1.01235800,1.01240400
5.452000,1.00691400,1.01019600,1.01147500,1.01188500,1.01212500,1.01226700,1.01235800,1.01240400
5.454000,1.00691500,1.01019600,1.01147600,1.01188500,1.01212500,1.01226700,1.01235800,1.01240400
5.455999,1.00691500,1.01019700,1.01147600,1.01188500,1.01212500,1.01226800,1.01235900,1.01240500
5.458000,1.00691500,1.01019700,1.01147600,1.01188600,1.01212600,1.01226800,1.01235900,1.01240500
5.460000,1.00691500,1.01019700,1.01147700,1.01188600,1.01212600,1.01226800,1.01235900,1.01240500
5.461999,1.00691600,1.01019800,1.01147700,1.01188600,1.01212600,1.01226900,1.01236000,1.01240600
5.464000,1.00691600,1.01019800,1.01147700,1.01188700,1.01212700,1.01226900,1.01236000,1.01240600
5.466000,1.00691600,1.01019800,1.01147800,1.01188700,1.01212700,1.01226900,1.01236000,1.01240600
5.468000,1.00691600,1.01019800,1.01147800,1.01188700,1.01212800,1.01227000,1.01236100,1.01240700
5.470000,1.00691600,1.01019900,1.01147800,1.01188800,1.01212800,1.01227000,1.01236100,1.01240700
5.472000,1.00691700,1.01019900,1.01147900,1.01188800,1.01212800,1.01227000,1.01236100,1.01240700
5.474000,1.00691700,1.01019900,1.01147900,1.01188800,1.01212800,1.01227100,1.01236200,1.01240800
5.475999,1.00691700,1.01020000,1.01147900,1.01188900,1.01212900,1.01227100,1.01236200,1.01240800
5.478000,1.00691700,1.01020000,1.01148000,1.01188900,1.01212900,1.01227200,1.01236200,1.01240800
5.480000,1.00691700,1.01020000,1.01148000,1.01188900,1.01213000,1.01227200,1.01236300,1.01240900
5.482000,1.00691800,1.01020100,1.01148000,1.01189000,1.01213000,1.01227200,1.01236300,1.01240900
5.484000,1.00691800,1.01020100,1.01148100,1.01189000,1.01213000,1.01227200,1.01236300,1.01240900
5.486000,1.00691800,1.01020100,1.01148100,1.01189000,1.01213000,1.01227300,1.01236400,1.01241000
5.488000,1.00691800,1.01020100,1.01148100,1.01189100,1.01213100,1.01227300,1.01236400,1.01241000
5.489999,1.00691800,1.01020200,1.01148200,1.01189100,1.01213100,1.01227400,1.01236400,1.01241000
5.492000,1.00691900,1.01020200,1.01148200,1.01189100,1.01213100,1.01227400,1.01236500,1.01241100
5.493999,1.00691900,1.01020200,1.01148200,1.01189200,1.01213200,1.01227400,1.01236500,1.01241100
5.495999,1.00691900,1.01020300,1.01148200,1.01189200,1.01213200,1.01227500,1.01236500,1.01241100
5.498000,1.00691900,1.01020300,1.01148300,1.01189200,1.01213300,1.01227500,1.01236600,1.01241200
5.500000,1.00692000,1.01020300,1.01148300,1.01189300,1.01213300,1.01227500,1.01236600,1.01241200
5.502000,1.00692000,1.01020300,1.01148300,1.01189300,1.01213300,1.01227600,1.01236600,1.01241200
5.504000,1.00692000,1.01020400,1.01148400,1.01189300,1.01213300,1.01227600,1.01236700,1.01241300
5.506000,1.00692000,1.01020400,1.01148400,1.01189400,1.01213400,1.01227600,1.01236700,1.01241300
5.507999,1.00692000,1.01020400,1.01148500,1.01189400,1.01213400,1.01227700,1.01236700,1.01241300
5.509999,1.00692100,1.01020500,1.01148500,1.01189400,1.01213500,1.01227700,1.01236800,1.01241400
5.512000,1.00692100,1.01020500,1.01148500,1.01189500,1.01213500,1.01227700,1.01236800,1.01241400
5.513999,1.00692100,1.01020500,1.01148500,1.01189500,1.01213500,1.01227800,1.01236800,1.01241400
5.516000,1.00692100,1.01020600,1.01148600,1.01189500,1.01213600,1.01227800,1.01236900,1.01241500
5.518000,1.00692200,1.01020600,1.01148600,1.01189600,1.01213600,1.01227800,1.01236900,1.01241500
5.520000,1.00692200,1.01020600,1.01148600,1.01189600,1.01213600,1.01227900,1.01237000,1.01241500
5.522000,1.00692200,1.01020600,1.01148700,1.01189600,1.01213700,1.01227900,1.01237000,1.01241600
5.524000,1.00692200,1.01020700,1.01148700,1.01189700,1.01213700,1.01227900,1.01237000,1.01241600
5.526000,1.00692200,1.01020700,1.01148700,1.01189700,1.01213700,1.01228000,1.01237000,1.01241600
5.527999,1.00692200,1.01020700,1.01148800,1.01189700,1.01213800,1.01228000,1.01237100,1.01241700
5.529999,1.00692300,1.01020800,1.01148800,1.01189800,1.01213800,1.01228000,1.01237100,1.01241700
5.532000,1.00692300,1.01020800,1.01148800,1.01189800,1.01213800,1.01228100,1.01237200,1.01241700
5.533999,1.00692300,1.01020800,1.01148900,1.01189800,1.01213800,1.01228100,1.01237200,1.01241800
5.536000,1.00692300,1.01020900,1.01148900,1.01189900,1.01213900,1.01228100,1.01237200,1.01241800
5.538000,1.00692400,1.01020900,1.01148900,1.01189900,1.01213900,1.01228200,1.01237200,1.01241900
5.539999,1.00692400,1.01020900,1.01149000,1.01189900,1.01214000,1.01228200,1.01237300,1.01241900
5.542000,1.00692400,1.01020900,1.01149000,1.01190000,1.01214000,1.01228200,1.01237300,1.01241900
5.544000,1.00692400,1.01021000,1.01149000,1.01190000,1.01214000,1.01228300,1.01237400,1.01241900
5.546000,1.00692500,1.01021000,1.01149100,1.01190000,1.01214100,1.01228300,1.01237400,1.01242000
5.547999,1.00692500,1.01021000,1.01149100,1.01190100,1.01214100,1.01228300,1.01237400,1.01242000
5.550000,1.00692500,1.01021100,1.01149100,1.01190100,1.01214100,1.01228400,1.01237500,1.01242100
5.552000,1.00692500,1.01021100,1.01149200,1.01190100,1.01214200,1.01228400,1.01237500,1.01242100
5.553999,1.00692500,1.01021100,1.01149200,1.01190100,1.01214200,1.01228400,1.01237500,1.01242100
5.556000,1.00692600,1.01021100,1.01149200,1.01190200,1.01214200,1.01228500,1.01237600,1.01242100
5.558000,1.00692600,1.01021200,1.01149300,1.01190200,1.01214300,1.01228500,1.01237600,1.01242200
5.560000,1.00692600,1.01021200,1.01149300,1.01190300,1.01214300,1.01228500,1.01237600,1.01242200
5.562000,1.00692600,1.01021200,1.01149300,1.01190300,1.01214300,1.01228600,1.01237700,1.01242300
5.564000,1.00692600,1.01021300,1.01149400,1.01190300,1.01214400,1.01228600,1.01237700,1.01242300
5.566000,1.00692700,1.01021300,1.01149400,1.01190400,1.01214400,1.01228600,1.01237700,1.01242300
5.567999,1.00692700,1.01021300,1.01149400,1.01190400,1.01214400,1.01228700,1.01237800,1.01242400
5.570000,1.00692700,1.01021400,1.01149500,1.01190400,1.01214500,1.01228700,1.01237800,1.01242400
5.572000,1.00692700,1.01021400,1.01149500,1.01190400,1.01214500,1.01228700,1.01237800,1.01242400
5.573999,1.00692700,1.01021400,1.01149500,1.01190500,1.01214500,1.01228800,1.01237900,1.01242500
5.576000,1.00692800,1.01021400,1.01149500,1.01190500,1.01214600,1.01228800,1.01237900,1.01242500
5.578000,1.00692800,1.01021500,1.01149600,1.01190600,1.01214600,1.01228800,1.01237900,1.01242500
5.580000,1.00692800,1.01021500,1.01149600,1.01190600,1.01214600,1.01228900,1.01238000,1.01242600
5.582000,1.00692800,1.01021500,1.01149600,1.01190600,1.01214700,1.01228900,1.01238000,1.01242600
5.584000,1.00692900,1.01021600,1.01149700,1.01190700,1.01214700,1.01228900,1.01238000,1.01242600
5.585999,1.00692900,1.01021600,1.01149700,1.01190700,1.01214700,1.01229000,1.01238100,1.01242700
5.587999,1.00692900,1.01021600,1.01149700,1.01190700,1.01214800,1.01229000,1.01238100,1.01242700
5.590000,1.00692900,1.01021700,1.01149800,1.01190700,1.01214800,1.01229000,1.01238100,1.01242700
5.592000,1.00692900,1.01021700,1.01149800,1.01190800,1.01214800,1.01229100,1.01238200,1.01242800
5.594000,1.00693000,1.01021700,1.01149800,1.01190800,1.01214900,1.01229100,1.01238200,1.01242800
5.596000,1.00693000,1.01021700,1.01149900,1.01190900,1.01214900,1.01229100,1.01238200,1.01242800
5.598000,1.00693000,1.01021800,1.01149900,1.01190900,1.01214900,1.01229200,1.01238300,1.01242900
5.600000,1.00693000,1.01021800,1.01149900,1.01190900,1.01215000,1.01229200,1.01238300,1.01242900
5.601999,1.00693000,1.01021800,1.01150000,1.01190900,1.01215000,1.01229200,1.01238300,1.01242900
5.604000,1.00693100,1.01021900,1.01150000,1.01191000,1.01215000,1.01229300,1.01238400,1.01243000
5.605999,1.00693100,1.01021900,1.01150000,1.01191000,1.01215100,1.01229300,1.01238400,1.01243000
5.607999,1.00693100,1.01021900,1.01150100,1.01191000,1.01215100,1.01229300,1.01238400,1.01243000
5.610000,1.00693100,1.01022000,1.01150100,1.01191100,1.01215100,1.01229400,1.01238500,1.01243100
5.612000,1.00693200,1.01022000,1.01150100,1.01191100,1.01215200,1.01229400,1.01238500,1.01243100
5.614000,1.00693200,1.01022000,1.01150200,1.01191200,1.01215200,1.01229400,1.01238500,1.01243100
5.616000,1.00693200,1.01022000,1.01150200,1.01191200,1.01215200,1.01229500,1.01238600,1.01243200
5.618000,1.00693200,1.01022100,1.01150200,1.01191200,1.01215300,1.01229500,1.01238600,1.01243200
5.619999,1.00693200,1.01022100,1.01150300,1.01191200,1.01215300,1.01229500,1.01238600,1.01243200
5.621999,1.00693300,1.01022100,1.01150300,1.01191300,1.01215300,1.01229600,1.01238700,1.01243300
5.624000,1.00693300,1.01022200,1.01150300,1.01191300,1.01215400,1.01229600,1.01238700,1.01243300
5.625999,1.00693300,1.01022200,1.01150400,1.01191400,1.01215400,1.01229600,1.01238700,1.01243300
5.628000,1.00693300,1.01022200,1.01150400,1.01191400,1.01215400,1.01229700,1.01238800,1.01243400
5.630000,1.00693300,1.01022300,1.01150400,1.01191400,1.01215500,1.01229700,1.01238800,1.01243400
5.631999,1.00693400,1.01022300,1.01150500,1.01191400,1.01215500,1.01229800,1.01238800,1.01243400
5.634000,1.00693400,1.01022300,1.01150500,1.01191500,1.01215500,1.01229800,1.01238900,1.01243500
5.636000,1.00693400,1.01022300,1.01150500,1.01191500,1.01215600,1.01229800,1.01238900,1.01243500
5.638000,1.00693400,1.01022400,1.01150600,1.01191500,1.01215600,1.01229800,1.01238900,1.01243500
5.639999,1.00693500,1.01022400,1.01150600,1.01191600,1.01215600,1.01229900,1.01239000,1.01243600
5.641999,1.00693500,1.01022400,1.01150600,1.01191600,1.01215700,1.01229900,1.01239000,1.01243600
5.644000,1.00693500,1.01022500,1.01150700,1.01191700,1.01215700,1.01230000,1.01239000,1.01243600
5.645999,1.00693500,1.01022500,1.01150700,1.01191700,1.01215700,1.01230000,1.01239100,1.01243700
5.648000,1.00693500,1.01022500,1.01150700,1.01191700,1.01215800,1.01230000,1.01239100,1.01243700
5.650000,1.00693600,1.01022600,1.01150800,1.01191700,1.01215800,1.01230000,1.01239100,1.01243700
5.651999,1.00693600,1.01022600,1.01150800,1.01191800,1.01215800,1.01230100,1.01239200,1.01243800
5.654000,1.00693600,1.01022600,1.01150800,1.01191800,1.01215900,1.01230100,1.01239200,1.01243800
5.656000,1.00693600,1.01022600,1.01150800,1.01191800,1.01215900,1.01230200,1.01239300,1.01243800
5.658000,1.00693600,1.01022700,1.01150900,1.01191900,1.01215900,1.01230200,1.01239300,1.01243900
5.659999,1.00693700,1.01022700,1.01150900,1.01191900,1.01216000,1.01230200,1.01239300,1.01243900
5.662000,1.00693700,1.01022700,1.01150900,1.01191900,1.01216000,1.01230300,1.01239300,1.01243900
5.664000,1.00693700,1.01022800,1.01151000,1.01192000,1.01216000,1.01230300,1.01239400,1.01244000
5.665999,1.00693700,1.01022800,1.01151000,1.01192000,1.01216100,1.01230300,1.01239400,1.01244000
5.668000,1.00693800,1.01022800,1.01151000,1.01192000,1.01216100,1.01230400,1.01239500,1.01244100
5.670000,1.00693800,1.01022900,1.01151100,1.01192100,1.01216100,1.01230400,1.01239500,1.01244100
5.672000,1.00693800,1.01022900,1.01151100,1.01192100,1.01216200,1.01230400,1.01239500,1.01244100
5.674000,1.00693800,1.01022900,1.01151100,1.01192200,1.01216200,1.01230500,1.01239600,1.01244200
5.676000,1.00693800,1.01022900,1.01151200,1.01192200,1.01216200,1.01230500,1.01239600,1.01244200
5.677999,1.00693900,1.01023000,1.01151200,1.01192200,1.01216300,1.01230500,1.01239600,1.01244200
5.679999,1.00693900,1.01023000,1.01151200,1.01192200,1.01216300,1.01230600,1.01239700,1.01244300
5.682000,1.00693900,1.01023000,1.01151300,1.01192300,1.01216300,1.01230600,1.01239700,1.01244300
5.684000,1.00693900,1.01023100,1.01151300,1.01192300,1.01216400,1.01230600,1.01239700,1.01244300
5.685999,1.00693900,1.01023100,1.01151300,1.01192300,1.01216400,1.01230700,1.01239800,1.01244400
5.688000,1.00694000,1.01023100,1.01151400,1.01192400,1.01216400,1.01230700,1.01239800,1.01244400
5.690000,1.00694000,1.01023100,1.01151400,1.01192400,1.01216500,1.01230700,1.01239800,1.01244400
5.692000,1.00694000,1.01023200,1.01151400,1.01192500,1.01216500,1.01230800,1.01239900,1.01244500
5.694000,1.00694000,1.01023200,1.01151500,1.01192500,1.01216500,1.01230800,1.01239900,1.01244500
5.696000,1.00694000,1.01023200,1.01151500,1.01192500,1.01216600,1.01230800,1.01239900,1.01244500
5.697999,1.00694100,1.01023300,1.01151500,1.01192500,1.01216600,1.01230900,1.01240000,1.01244600
5.699999,1.00694100,1.01023300,1.01151600,1.01192600,1.01216600,1.01230900,1.01240000,1.01244600
5.702000,1.00694100,1.01023300,1.01151600,1.01192600,1.01216700,1.01230900,1.01240000,1.01244600
5.704000,1.00694100,1.01023400,1.01151600,1.01192600,1.01216700,1.01231000,1.01240100,1.01244700
5.706000,1.00694200,1.01023400,1.01151700,1.01192700,1.01216700,1.01231000,1.01240100,1.01244700
5.708000,1.00694200,1.01023400,1.01151700,1.01192700,1.01216800,1.01231000,1.01240100,1.01244700
5.710000,1.00694200,1.01023400,1.01151700,1.01192700,1.01216800,1.01231100,1.01240200,1.01244800
5.712000,1.00694200,1.01023500,1.01151800,1.01192800,1.01216800,1.01231100,1.01240200,1.01244800
5.713999,1.00694200,1.01023500,1.01151800,1.01192800,1.01216900,1.01231100,1.01240200,1.01244800
5.716000,1.00694300,1.01023500,1.01151800,1.01192800,1.01216900,1.01231200,1.01240300,1.01244900
5.717999,1.00694300,1.01023600,1.01151900,1.01192900,1.01216900,1.01231200,1.01240300,1.01244900
5.719999,1.00694300,1.01023600,1.01151900,1.01192900,1.01217000,1.01231200,1.01240300,1.01244900
5.722000,1.00694300,1.01023600,1.01151900,1.01193000,1.01217000,1.01231300,1.01240400,1.01245000
5.724000,1.00694300,1.01023700,1.01152000,1.01193000,1.01217000,1.01231300,1.01240400,1.01245000
5.726000,1.00694400,1.01023700,1.01152000,1.01193000,1.01217100,1.01231300,1.01240400,1.01245000
5.728000,1.00694400,1.01023700,1.01152000,1.01193000,1.01217100,1.01231400,1.01240500,1.01245100
5.730000,1.00694400,1.01023700,1.01152100,1.01193100,1.01217200,1.01231400,1.01240500,1.01245100
5.731999,1.00694400,1.01023800,1.01152100,1.01193100,1.01217200,1.01231400,1.01240500,1.01245100
5.733999,1.00694500,1.01023800,1.01152100,1.01193100,1.01217200,1.01231500,1.01240600,1.01245200
5.736000,1.00694500,1.01023800,1.01152100,1.01193200,1.01217200,1.01231500,1.01240600,1.01245200
5.737999,1.00694500,1.01023900,1.01152200,1.01193200,1.01217300,1.01231500,1.01240600,1.01245200
5.740000,1.00694500,1.01023900,1.01152200,1.01193200,1.01217300,1.01231600,1.01240700,1.01245300
5.742000,1.00694500,1.01023900,1.01152300,1.01193300,1.01217400,1.01231600,1.01240700,1.01245300
5.743999,1.00694600,1.01023900,1.01152300,1.01193300,1.01217400,1.01231600,1.01240700,1.01245300
5.746000,1.00694600,1.01024000,1.01152300,1.01193300,1.01217400,1.01231700,1.01240800,1.01245400
5.748000,1.00694600,1.01024000,1.01152300,1.01193400,1.01217400,1.01231700,1.01240800,1.01245400
5.750000,1.00694600,1.01024000,1.01152400,1.01193400,1.01217500,1.01231700,1.01240800,1.01245500
5.751999,1.00694600,1.01024100,1.01152400,1.01193500,1.01217500,1.01231800,1.01240900,1.01245500
5.753999,1.00694700,1.01024100,1.01152400,1.01193500,1.01217600,1.01231800,1.01240900,1.01245500
5.756000,1.00694700,1.01024100,1.01152500,1.01193500,1.01217600,1.01231800,1.01240900,1.01245500
5.757999,1.00694700,1.01024200,1.01152500,1.01193500,1.01217600,1.01231900,1.01241000,1.01245600
5.760000,1.00694700,1.01024200,1.01152500,1.01193600,1.01217700,1.01231900,1.01241000,1.01245600
5.762000,1.00694800,1.01024200,1.01152600,1.01193600,1.01217700,1.01231900,1.01241100,1.01245700
5.763999,1.00694800,1.01024200,1.01152600,1.01193600,1.01217700,1.01232000,1.01241100,1.01245700
5.766000,1.00694800,1.01024300,1.01152600,1.01193700,1.01217800,1.01232000,1.01241100,1.01245700
5.768000,1.00694800,1.01024300,1.01152700,1.01193700,1.01217800,1.01232100,1.01241100,1.01245700
5.770000,1.00694800,1.01024300,1.01152700,1.01193700,1.01217800,1.01232100,1.01241200,1.01245800
5.771999,1.00694900,1.01024400,1.01152700,1.01193800,1.01217900,1.01232100,1.01241200,1.01245800
5.774000,1.00694900,1.01024400,1.01152800,1.01193800,1.01217900,1.01232100,1.01241300,1.01245900
5.776000,1.00694900,1.01024400,1.01152800,1.01193800,1.01217900,1.01232200,1.01241300,1.01245900
5.777999,1.00694900,1.01024500,1.01152800,1.01193900,1.01218000,1.01232200,1.01241300,1.01245900
5.780000,1.00695000,1.01024500,1.01152900,1.01193900,1.01218000,1.01232300,1.01241400,1.01246000
5.782000,1.00695000,1.01024500,1.01152900,1.01194000,1.01218000,1.01232300,1.01241400,1.01246000
5.784000,1.00695000,1.01024500,1.01152900,1.01194000,1.01218100,1.01232300,1.01241400,1.01246000
5.786000,1.00695000,1.01024600,1.01153000,1.01194000,1.01218100,1.01232300,1.01241500,1.01246100
5.788000,1.00695000,1.01024600,1.01153000,1.01194000,1.01218100,1.01232400,1.01241500,1.01246100
5.789999,1.00695100,1.01024600,1.01153000,1.01194100,1.01218200,1.01232400,1.01241500,1.01246100
