E[1] [eV],Re(eps)_nk_4,Re(eps)_nk_6,Re(eps)_nk_8,Re(eps)_nk_10,Re(eps)_nk_12,Re(eps)_nk_14,Re(eps)_nk_16,Re(eps)_nk_18
2.110000,1.00659500,1.00653300,1.00655000,1.00658400,1.00656000,1.00655900,1.00653100,1.00656500
2.112000,1.00659500,1.00653300,1.00655000,1.00658400,1.00656000,1.00656000,1.00653100,1.00656500
2.114000,1.00659500,1.00653300,1.00655000,1.00658400,1.00656000,1.00656000,1.00653100,1.00656500
2.116000,1.00659500,1.00653300,1.00655000,1.00658500,1.00656000,1.00656000,1.00653100,1.00656500
2.118000,1.00659500,1.00653400,1.00655100,1.00658500,1.00656000,1.00656000,1.00653100,1.00656500
2.120000,1.00659500,1.00653400,1.00655100,1.00658500,1.00656100,1.00656000,1.00653200,1.00656600
2.122000,1.00659600,1.00653400,1.00655100,1.00658500,1.00656100,1.00656100,1.00653200,1.00656600
2.124000,1.00659600,1.00653400,1.00655100,1.00658500,1.00656100,1.00656100,1.00653200,1.00656600
2.126000,1.00659600,1.00653400,1.00655100,1.00658500,1.00656100,1.00656100,1.00653200,1.00656600
2.128000,1.00659600,1.00653400,1.00655200,1.00658600,1.00656100,1.00656100,1.00653200,1.00656600
2.130000,1.00659600,1.00653500,1.00655200,1.00658600,1.00656200,1.00656100,1.00653300,1.00656700
2.132000,1.00659700,1.00653500,1.00655200,1.00658600,1.00656200,1.00656200,1.00653300,1.00656700
2.134000,1.00659700,1.00653500,1.00655200,1.00658600,1.00656200,1.00656200,1.00653300,1.00656700
2.136000,1.00659700,1.00653500,1.00655200,1.00658600,1.00656200,1.00656200,1.00653300,1.00656700
2.138000,1.00659700,1.00653500,1.00655200,1.00658700,1.00656200,1.00656200,1.00653300,1.00656700
2.140000,1.00659700,1.00653600,1.00655300,1.00658700,1.00656200,1.00656200,1.00653400,1.00656700
2.142000,1.00659800,1.00653600,1.00655300,1.00658700,1.00656300,1.00656300,1.00653400,1.00656800
2.144000,1.00659800,1.00653600,1.00655300,1.00658700,1.00656300,1.00656300,1.00653400,1.00656800
2.146000,1.00659800,1.00653600,1.00655300,1.00658700,1.00656300,1.00656300,1.00653400,1.00656800
2.148000,1.00659800,1.00653600,1.00655300,1.00658800,1.00656300,1.00656300,1.00653400,1.00656800
2.150000,1.00659800,1.00653600,1.00655400,1.00658800,1.00656300,1.00656300,1.00653400,1.00656800
2.152000,1.00659900,1.00653700,1.00655400,1.00658800,1.00656400,1.00656400,1.00653500,1.00656900
2.154000,1.00659900,1.00653700,1.00655400,1.00658800,1.00656400,1.00656400,1.00653500,1.00656900
2.156000,1.00659900,1.00653700,1.00655400,1.00658800,1.00656400,1.00656400,1.00653500,1.00656900
2.158000,1.00659900,1.00653700,1.00655400,1.00658900,1.00656400,1.00656400,1.00653500,1.00656900
2.160000,1.00659900,1.00653700,1.00655500,1.00658900,1.00656400,1.00656400,1.00653500,1.00656900
2.162000,1.00660000,1.00653800,1.00655500,1.00658900,1.00656500,1.00656400,1.00653600,1.00657000
2.164000,1.00660000,1.00653800,1.00655500,1.00658900,1.00656500,1.00656500,1.00653600,1.00657000
2.166000,1.00660000,1.00653800,1.00655500,1.00658900,1.00656500,1.00656500,1.00653600,1.00657000
2.168000,1.00660000,1.00653800,1.00655500,1.00659000,1.00656500,1.00656500,1.00653600,1.00657000
2.170000,1.00660000,1.00653800,1.00655600,1.00659000,1.00656500,1.00656500,1.00653600,1.00657000
2.172000,1.00660000,1.00653900,1.00655600,1.00659000,1.00656600,1.00656500,1.00653600,1.00657100
2.174000,1.00660100,1.00653900,1.00655600,1.00659000,1.00656600,1.00656600,1.00653700,1.00657100
2.176000,1.00660100,1.00653900,1.00655600,1.00659000,1.00656600,1.00656600,1.00653700,1.00657100
2.178000,1.00660100,1.00653900,1.00655600,1.00659000,1.00656600,1.00656600,1.00653700,1.00657100
2.180000,1.00660100,1.00653900,1.00655700,1.00659100,1.00656600,1.00656600,1.00653700,1.00657100
2.182000,1.00660100,1.00653900,1.00655700,1.00659100,1.00656700,1.00656600,1.00653700,1.00657200
2.184000,1.00660200,1.00654000,1.00655700,1.00659100,1.00656700,1.00656700,1.00653800,1.00657200
2.186000,1.00660200,1.00654000,1.00655700,1.00659100,1.00656700,1.00656700,1.00653800,1.00657200
2.188000,1.00660200,1.00654000,1.00655700,1.00659100,1.00656700,1.00656700,1.00653800,1.00657200
2.190000,1.00660200,1.00654000,1.00655700,1.00659200,1.00656700,1.00656700,1.00653800,1.00657200
2.192000,1.00660200,1.00654000,1.00655800,1.00659200,1.00656700,1.00656700,1.00653800,1.00657200
2.194000,1.00660300,1.00654100,1.00655800,1.00659200,1.00656800,1.00656700,1.00653900,1.00657300
2.196000,1.00660300,1.00654100,1.00655800,1.00659200,1.00656800,1.00656800,1.00653900,1.00657300
2.198000,1.00660300,1.00654100,1.00655800,1.00659200,1.00656800,1.00656800,1.00653900,1.00657300
2.200000,1.00660300,1.00654100,1.00655800,1.00659300,1.00656800,1.00656800,1.00653900,1.00657300
2.202000,1.00660300,1.00654100,1.00655900,1.00659300,1.00656800,1.00656800,1.00653900,1.00657300
2.204000,1.00660400,1.00654200,1.00655900,1.00659300,1.00656900,1.00656800,1.00654000,1.00657400
2.206000,1.00660400,1.00654200,1.00655900,1.00659300,1.00656900,1.00656900,1.00654000,1.00657400
2.208000,1.00660400,1.00654200,1.00655900,1.00659300,1.00656900,1.00656900,1.00654000,1.00657400
2.210000,1.00660400,1.00654200,1.00655900,1.00659400,1.00656900,1.00656900,1.00654000,1.00657400
2.212000,1.00660400,1.00654200,1.00655900,1.00659400,1.00656900,1.00656900,1.00654000,1.00657400
2.214000,1.00660500,1.00654300,1.00656000,1.00659400,1.00657000,1.00656900,1.00654100,1.00657500
2.216000,1.00660500,1.00654300,1.00656000,1.00659400,1.00657000,1.00657000,1.00654100,1.00657500
2.218000,1.00660500,1.00654300,1.00656000,1.00659400,1.00657000,1.00657000,1.00654100,1.00657500
2.220000,1.00660500,1.00654300,1.00656000,1.00659500,1.00657000,1.00657000,1.00654100,1.00657500
2.222000,1.00660500,1.00654300,1.00656000,1.00659500,1.00657000,1.00657000,1.00654100,1.00657500
2.224000,1.00660600,1.00654300,1.00656100,1.00659500,1.00657100,1.00657000,1.00654100,1.00657500
2.226000,1.00660600,1.00654400,1.00656100,1.00659500,1.00657100,1.00657100,1.00654200,1.00657600
2.228000,1.00660600,1.00654400,1.00656100,1.00659500,1.00657100,1.00657100,1.00654200,1.00657600
2.230000,1.00660600,1.00654400,1.00656100,1.00659500,1.00657100,1.00657100,1.00654200,1.00657600
2.232000,1.00660600,1.00654400,1.00656100,1.00659600,1.00657100,1.00657100,1.00654200,1.00657600
2.234000,1.00660600,1.00654400,1.00656200,1.00659600,1.00657200,1.00657100,1.00654200,1.00657600
2.236000,1.00660700,1.00654500,1.00656200,1.00659600,1.00657200,1.00657200,1.00654300,1.00657700
2.238000,1.00660700,1.00654500,1.00656200,1.00659600,1.00657200,1.00657200,1.00654300,1.00657700
2.240000,1.00660700,1.00654500,1.00656200,1.00659600,1.00657200,1.00657200,1.00654300,1.00657700
2.242000,1.00660700,1.00654500,1.00656200,1.00659700,1.00657200,1.00657200,1.00654300,1.00657700
2.244000,1.00660700,1.00654500,1.00656300,1.00659700,1.00657200,1.00657200,1.00654300,1.00657700
2.246000,1.00660800,1.00654600,1.00656300,1.00659700,1.00657300,1.00657200,1.00654400,1.00657800
2.248000,1.00660800,1.00654600,1.00656300,1.00659700,1.00657300,1.00657300,1.00654400,1.00657800
2.250000,1.00660800,1.00654600,1.00656300,1.00659700,1.00657300,1.00657300,1.00654400,1.00657800
2.252000,1.00660800,1.00654600,1.00656300,1.00659800,1.00657300,1.00657300,1.00654400,1.00657800
2.254000,1.00660800,1.00654600,1.00656400,1.00659800,1.00657300,1.00657300,1.00654400,1.00657800
2.256000,1.00660900,1.00654600,1.00656400,1.00659800,1.00657400,1.00657300,1.00654400,1.00657900
2.258000,1.00660900,1.00654700,1.00656400,1.00659800,1.00657400,1.00657400,1.00654500,1.00657900
2.260000,1.00660900,1.00654700,1.00656400,1.00659800,1.00657400,1.00657400,1.00654500,1.00657900
2.262000,1.00660900,1.00654700,1.00656400,1.00659900,1.00657400,1.00657400,1.00654500,1.00657900
2.264000,1.00660900,1.00654700,1.00656400,1.00659900,1.00657400,1.00657400,1.00654500,1.00657900
2.266000,1.00661000,1.00654700,1.00656500,1.00659900,1.00657500,1.00657400,1.00654500,1.00658000
2.268000,1.00661000,1.00654800,1.00656500,1.00659900,1.00657500,1.00657500,1.00654600,1.00658000
2.270000,1.00661000,1.00654800,1.00656500,1.00659900,1.00657500,1.00657500,1.00654600,1.00658000
2.272000,1.00661000,1.00654800,1.00656500,1.00660000,1.00657500,1.00657500,1.00654600,1.00658000
2.274000,1.00661000,1.00654800,1.00656500,1.00660000,1.00657500,1.00657500,1.00654600,1.00658000
2.276000,1.00661100,1.00654800,1.00656600,1.00660000,1.00657500,1.00657500,1.00654600,1.00658000
2.278000,1.00661100,1.00654900,1.00656600,1.00660000,1.00657600,1.00657600,1.00654700,1.00658100
2.280000,1.00661100,1.00654900,1.00656600,1.00660000,1.00657600,1.00657600,1.00654700,1.00658100
2.282000,1.00661100,1.00654900,1.00656600,1.00660000,1.00657600,1.00657600,1.00654700,1.00658100
2.284000,1.00661100,1.00654900,1.00656600,1.00660100,1.00657600,1.00657600,1.00654700,1.00658100
2.286000,1.00661200,1.00654900,1.00656700,1.00660100,1.00657600,1.00657600,1.00654700,1.00658100
2.288000,1.00661200,1.00654900,1.00656700,1.00660100,1.00657700,1.00657700,1.00654800,1.00658200
2.290000,1.00661200,1.00655000,1.00656700,1.00660100,1.00657700,1.00657700,1.00654800,1.00658200
2.292000,1.00661200,1.00655000,1.00656700,1.00660100,1.00657700,1.00657700,1.00654800,1.00658200
2.294000,1.00661200,1.00655000,1.00656700,1.00660200,1.00657700,1.00657700,1.00654800,1.00658200
2.296000,1.00661300,1.00655000,1.00656800,1.00660200,1.00657700,1.00657700,1.00654800,1.00658200
2.298000,1.00661300,1.00655000,1.00656800,1.00660200,1.00657800,1.00657700,1.00654900,1.00658300
2.300000,1.00661300,1.00655100,1.00656800,1.00660200,1.00657800,1.00657800,1.00654900,1.00658300
2.302000,1.00661300,1.00655100,1.00656800,1.00660200,1.00657800,1.00657800,1.00654900,1.00658300
2.304000,1.00661300,1.00655100,1.00656800,1.00660300,1.00657800,1.00657800,1.00654900,1.00658300
2.306000,1.00661300,1.00655100,1.00656900,1.00660300,1.00657800,1.00657800,1.00654900,1.00658300
2.308000,1.00661400,1.00655100,1.00656900,1.00660300,1.00657900,1.00657800,1.00654900,1.00658400
2.310000,1.00661400,1.00655200,1.00656900,1.00660300,1.00657900,1.00657900,1.00655000,1.00658400
2.312000,1.00661400,1.00655200,1.00656900,1.00660300,1.00657900,1.00657900,1.00655000,1.00658400
2.314000,1.00661400,1.00655200,1.00656900,1.00660400,1.00657900,1.00657900,1.00655000,1.00658400
2.316000,1.00661400,1.00655200,1.00657000,1.00660400,1.00657900,1.00657900,1.00655000,1.00658400
2.318000,1.00661500,1.00655200,1.00657000,1.00660400,1.00658000,1.00657900,1.00655000,1.00658500
2.320000,1.00661500,1.00655200,1.00657000,1.00660400,1.00658000,1.00658000,1.00655100,1.00658500
2.322000,1.00661500,1.00655300,1.00657000,1.00660400,1.00658000,1.00658000,1.00655100,1.00658500
2.324000,1.00661500,1.00655300,1.00657000,1.00660500,1.00658000,1.00658000,1.00655100,1.00658500
2.326000,1.00661500,1.00655300,1.00657000,1.00660500,1.00658000,1.00658000,1.00655100,1.00658500
2.328000,1.00661600,1.00655300,1.00657100,1.00660500,1.00658000,1.00658000,1.00655100,1.00658500
2.330000,1.00661600,1.00655300,1.00657100,1.00660500,1.00658100,1.00658000,1.00655200,1.00658600
2.332000,1.00661600,1.00655400,1.00657100,1.00660500,1.00658100,1.00658100,1.00655200,1.00658600
2.334000,1.00661600,1.00655400,1.00657100,1.00660600,1.00658100,1.00658100,1.00655200,1.00658600
2.336000,1.00661600,1.00655400,1.00657100,1.00660600,1.00658100,1.00658100,1.00655200,1.00658600
2.338000,1.00661700,1.00655400,1.00657200,1.00660600,1.00658100,1.00658100,1.00655200,1.00658600
2.340000,1.00661700,1.00655400,1.00657200,1.00660600,1.00658200,1.00658100,1.00655200,1.00658700
2.342000,1.00661700,1.00655500,1.00657200,1.00660600,1.00658200,1.00658200,1.00655300,1.00658700
2.344000,1.00661700,1.00655500,1.00657200,1.00660600,1.00658200,1.00658200,1.00655300,1.00658700
2.346000,1.00661700,1.00655500,1.00657200,1.00660700,1.00658200,1.00658200,1.00655300,1.00658700
2.348000,1.00661800,1.00655500,1.00657300,1.00660700,1.00658200,1.00658200,1.00655300,1.00658700
2.350000,1.00661800,1.00655500,1.00657300,1.00660700,1.00658300,1.00658200,1.00655300,1.00658800
2.352000,1.00661800,1.00655600,1.00657300,1.00660700,1.00658300,1.00658300,1.00655400,1.00658800
2.354000,1.00661800,1.00655600,1.00657300,1.00660700,1.00658300,1.00658300,1.00655400,1.00658800
2.356000,1.00661800,1.00655600,1.00657300,1.00660800,1.00658300,1.00658300,1.00655400,1.00658800
2.358000,1.00661800,1.00655600,1.00657400,1.00660800,1.00658300,1.00658300,1.00655400,1.00658800
2.360000,1.00661900,1.00655600,1.00657400,1.00660800,1.00658400,1.00658300,1.00655400,1.00658900
2.362000,1.00661900,1.00655700,1.00657400,1.00660800,1.00658400,1.00658400,1.00655500,1.00658900
2.364000,1.00661900,1.00655700,1.00657400,1.00660800,1.00658400,1.00658400,1.00655500,1.00658900
2.366000,1.00661900,1.00655700,1.00657400,1.00660900,1.00658400,1.00658400,1.00655500,1.00658900
2.368000,1.00661900,1.00655700,1.00657500,1.00660900,1.00658400,1.00658400,1.00655500,1.00658900
2.370000,1.00662000,1.00655700,1.00657500,1.00660900,1.00658500,1.00658400,1.00655500,1.00659000
2.372000,1.00662000,1.00655700,1.00657500,1.00660900,1.00658500,1.00658500,1.00655600,1.00659000
2.374000,1.00662000,1.00655800,1.00657500,1.00660900,1.00658500,1.00658500,1.00655600,1.00659000
2.376000,1.00662000,1.00655800,1.00657500,1.00661000,1.00658500,1.00658500,1.00655600,1.00659000
2.378000,1.00662100,1.00655800,1.00657500,1.00661000,1.00658500,1.00658500,1.00655600,1.00659000
2.380000,1.00662100,1.00655800,1.00657600,1.00661000,1.00658500,1.00658500,1.00655600,1.00659000
2.382000,1.00662100,1.00655800,1.00657600,1.00661000,1.00658600,1.00658500,1.00655700,1.00659100
2.384000,1.00662100,1.00655900,1.00657600,1.00661000,1.00658600,1.00658600,1.00655700,1.00659100
2.386000,1.00662100,1.00655900,1.00657600,1.00661100,1.00658600,1.00658600,1.00655700,1.00659100
2.388000,1.00662100,1.00655900,1.00657600,1.00661100,1.00658600,1.00658600,1.00655700,1.00659100
2.390000,1.00662200,1.00655900,1.00657700,1.00661100,1.00658600,1.00658600,1.00655700,1.00659100
2.392000,1.00662200,1.00655900,1.00657700,1.00661100,1.00658700,1.00658600,1.00655700,1.00659200
2.394000,1.00662200,1.00655900,1.00657700,1.00661100,1.00658700,1.00658700,1.00655800,1.00659200
2.396000,1.00662200,1.00656000,1.00657700,1.00661100,1.00658700,1.00658700,1.00655800,1.00659200
2.398000,1.00662200,1.00656000,1.00657700,1.00661200,1.00658700,1.00658700,1.00655800,1.00659200
2.400000,1.00662300,1.00656000,1.00657800,1.00661200,1.00658700,1.00658700,1.00655800,1.00659200
2.402000,1.00662300,1.00656000,1.00657800,1.00661200,1.00658800,1.00658700,1.00655800,1.00659300
2.404000,1.00662300,1.00656000,1.00657800,1.00661200,1.00658800,1.00658800,1.00655900,1.00659300
2.406000,1.00662300,1.00656100,1.00657800,1.00661200,1.00658800,1.00658800,1.00655900,1.00659300
2.408000,1.00662300,1.00656100,1.00657800,1.00661300,1.00658800,1.00658800,1.00655900,1.00659300
2.410000,1.00662400,1.00656100,1.00657900,1.00661300,1.00658800,1.00658800,1.00655900,1.00659300
2.412000,1.00662400,1.00656100,1.00657900,1.00661300,1.00658900,1.00658800,1.00655900,1.00659400
2.414000,1.00662400,1.00656100,1.00657900,1.00661300,1.00658900,1.00658900,1.00655900,1.00659400
2.416000,1.00662400,1.00656200,1.00657900,1.00661300,1.00658900,1.00658900,1.00656000,1.00659400
2.418000,1.00662400,1.00656200,1.00657900,1.00661400,1.00658900,1.00658900,1.00656000,1.00659400
2.420000,1.00662500,1.00656200,1.00658000,1.00661400,1.00658900,1.00658900,1.00656000,1.00659400
2.422000,1.00662500,1.00656200,1.00658000,1.00661400,1.00659000,1.00658900,1.00656000,1.00659500
2.424000,1.00662500,1.00656200,1.00658000,1.00661400,1.00659000,1.00659000,1.00656000,1.00659500
2.426000,1.00662500,1.00656300,1.00658000,1.00661400,1.00659000,1.00659000,1.00656100,1.00659500
2.428000,1.00662500,1.00656300,1.00658000,1.00661500,1.00659000,1.00659000,1.00656100,1.00659500
2.430000,1.00662600,1.00656300,1.00658000,1.00661500,1.00659000,1.00659000,1.00656100,1.00659500
2.432000,1.00662600,1.00656300,1.00658100,1.00661500,1.00659000,1.00659000,1.00656100,1.00659500
2.434000,1.00662600,1.00656300,1.00658100,1.00661500,1.00659100,1.00659000,1.00656100,1.00659600
2.436000,1.00662600,1.00656400,1.00658100,1.00661500,1.00659100,1.00659100,1.00656200,1.00659600
2.438000,1.00662600,1.00656400,1.00658100,1.00661600,1.00659100,1.00659100,1.00656200,1.00659600
2.440000,1.00662600,1.00656400,1.00658100,1.00661600,1.00659100,1.00659100,1.00656200,1.00659600
2.442000,1.00662700,1.00656400,1.00658200,1.00661600,1.00659100,1.00659100,1.00656200,1.00659600
2.444000,1.00662700,1.00656400,1.00658200,1.00661600,1.00659200,1.00659100,1.00656200,1.00659700
2.446000,1.00662700,1.00656400,1.00658200,1.00661600,1.00659200,1.00659200,1.00656300,1.00659700
2.448000,1.00662700,1.00656500,1.00658200,1.00661600,1.00659200,1.00659200,1.00656300,1.00659700
2.450000,1.00662800,1.00656500,1.00658200,1.00661700,1.00659200,1.00659200,1.00656300,1.00659700
2.452000,1.00662800,1.00656500,1.00658300,1.00661700,1.00659200,1.00659200,1.00656300,1.00659700
2.454000,1.00662800,1.00656500,1.00658300,1.00661700,1.00659300,1.00659200,1.00656300,1.00659800
2.456000,1.00662800,1.00656500,1.00658300,1.00661700,1.00659300,1.00659300,1.00656400,1.00659800
2.458000,1.00662800,1.00656600,1.00658300,1.00661800,1.00659300,1.00659300,1.00656400,1.00659800
2.460000,1.00662900,1.00656600,1.00658300,1.00661800,1.00659300,1.00659300,1.00656400,1.00659800
2.462000,1.00662900,1.00656600,1.00658400,1.00661800,1.00659300,1.00659300,1.00656400,1.00659800
2.464000,1.00662900,1.00656600,1.00658400,1.00661800,1.00659400,1.00659300,1.00656400,1.00659900
2.466000,1.00662900,1.00656600,1.00658400,1.00661800,1.00659400,1.00659400,1.00656400,1.00659900
2.468000,1.00662900,1.00656700,1.00658400,1.00661800,1.00659400,1.00659400,1.00656500,1.00659900
2.470000,1.00662900,1.00656700,1.00658400,1.00661900,1.00659400,1.00659400,1.00656500,1.00659900
2.472000,1.00663000,1.00656700,1.00658500,1.00661900,1.00659400,1.00659400,1.00656500,1.00659900
2.474000,1.00663000,1.00656700,1.00658500,1.00661900,1.00659500,1.00659400,1.00656500,1.00660000
2.476000,1.00663000,1.00656700,1.00658500,1.00661900,1.00659500,1.00659500,1.00656500,1.00660000
2.478000,1.00663000,1.00656700,1.00658500,1.00661900,1.00659500,1.00659500,1.00656600,1.00660000
2.480000,1.00663000,1.00656800,1.00658500,1.00662000,1.00659500,1.00659500,1.00656600,1.00660000
2.482000,1.00663100,1.00656800,1.00658500,1.00662000,1.00659500,1.00659500,1.00656600,1.00660000
2.484000,1.00663100,1.00656800,1.00658600,1.00662000,1.00659500,1.00659500,1.00656600,1.00660000
2.486000,1.00663100,1.00656800,1.00658600,1.00662000,1.00659600,1.00659500,1.00656600,1.00660100
2.488000,1.00663100,1.00656800,1.00658600,1.00662000,1.00659600,1.00659600,1.00656700,1.00660100
2.490000,1.00663100,1.00656900,1.00658600,1.00662100,1.00659600,1.00659600,1.00656700,1.00660100
2.492000,1.00663200,1.00656900,1.00658600,1.00662100,1.00659600,1.00659600,1.00656700,1.00660100
2.494000,1.00663200,1.00656900,1.00658700,1.00662100,1.00659600,1.00659600,1.00656700,1.00660100
2.496000,1.00663200,1.00656900,1.00658700,1.00662100,1.00659700,1.00659600,1.00656700,1.00660200
2.498000,1.00663200,1.00656900,1.00658700,1.00662100,1.00659700,1.00659700,1.00656700,1.00660200
2.500000,1.00663200,1.00657000,1.00658700,1.00662200,1.00659700,1.00659700,1.00656800,1.00660200
2.502000,1.00663300,1.00657000,1.00658700,1.00662200,1.00659700,1.00659700,1.00656800,1.00660200
2.504000,1.00663300,1.00657000,1.00658800,1.00662200,1.00659700,1.00659700,1.00656800,1.00660200
